,dataset_name,Bacteroides,Eubacterium,Prevotella,Faecalibacterium,Subdoligranulum,Alistipes,Ruminococcus,Parabacteroides,Roseburia,Blautia,Escherichia,Bifidobacterium,Coprococcus,Butyrivibrio,Dialister,Clostridium,Barnesiella,Lachnospiraceae_noname,Akkermansia,Dorea,Streptococcus,Megamonas,Phascolarctobacterium,Veillonella,Odoribacter,Paraprevotella,Erysipelotrichaceae_noname,Collinsella,Lactobacillus,Oscillibacter
1775,t2dmeta_long.232,18.625729999999997,11.26383,8.0722,3.89521,8.80305,12.55845,0.7894800000000001,6.17575,0.6262300000000001,1.67946,2.37978,1.57239,0.92684,0.0,0.0,0.88216,0.0,0.3953,12.304730000000001,0.5778800000000001,0.14483,2.72353,0.0,0.0008900000000000001,0.06401,0.0,0.03877,0.78522,0.0,2.0224599999999997
1776,t2dmeta_long.233,44.03409,25.63597,0.040780000000000004,0.49553,2.272,4.76996,1.30626,2.31508,0.43843999999999994,2.94239,0.89722,0.049980000000000004,0.77061,0.0,0.0,1.91202,2.94314,0.62463,4.70015,0.24773,0.0,0.0,0.0,0.0,0.55961,0.0,0.1755,0.27876999999999996,0.0,1.46849
1777,t2dmeta_long.234,4.68343,23.66084,0.00256,14.250279999999998,0.13867000000000002,0.08753,0.20533,0.34931,2.7593799999999997,0.91761,0.14595999999999998,41.80253,0.78072,0.00331,0.00387,0.0,0.01789,0.47639,0.0,0.66902,0.70415,1.92877,0.0,0.68376,0.0,0.00392,0.00247,0.20075,3.52629,0.00059
1778,t2dmeta_long.235,25.18611,3.97434,0.08955,9.83463,1.20208,1.33259,2.19922,1.89965,17.278170000000003,1.16501,0.36486,5.70792,0.0,0.0,0.0,1.53965,0.18972,0.34574,0.0,1.2667,0.70778,17.03371,0.0,0.048839999999999995,0.0,0.0,0.00892,0.01938,0.1743,0.2104
1779,t2dmeta_long.236,43.315709999999996,0.28805,25.6146,0.05563,0.0849,7.229839999999999,0.0027600000000000003,4.82934,2.0136,4.46167,0.35097,0.00702,0.16189,0.0,0.0,0.8386600000000001,0.47863,0.24261,0.09584,0.47666000000000003,0.058570000000000004,0.0,0.0,0.004379999999999999,0.33108000000000004,0.6591899999999999,0.13324,0.08721,0.0,0.00784
1780,t2dmeta_long.237,58.2537,1.41008,0.0,3.1452,1.5558299999999998,1.67573,7.2699,0.69282,6.724639999999999,1.4962799999999998,0.058339999999999996,1.5488,11.5941,0.0,0.0,1.20226,0.0,0.43343000000000004,0.0,0.36762,0.00715,0.0,0.0,0.06757,0.0,0.0,0.0858,0.00324,0.0,0.6717
1781,t2dmeta_long.238,14.594560000000001,4.7093300000000005,0.03639,3.21294,13.854389999999999,22.056910000000002,13.21664,3.5103199999999997,0.12365,1.91585,0.22091,9.755139999999999,1.06938,0.01325,0.00366,0.44828,0.0,1.46195,0.0,0.39128,1.02425,0.0,0.0,0.70063,1.58643,0.0,0.0006,2.2025799999999998,1.9654200000000002,0.6482899999999999
1782,t2dmeta_long.239,20.175079999999998,1.66672,0.01259,1.9451900000000002,1.0302200000000001,0.00033999999999999997,3.34424,5.85569,0.08705,0.28017,29.4608,24.565379999999998,0.01522,0.0,1.90842,1.04605,0.0,0.48077,0.0,0.08311,0.8264299999999999,0.0,0.0,1.47957,0.0,0.0,0.01686,0.56547,1.52547,0.52882
1783,t2dmeta_long.24,8.70357,7.2812600000000005,49.898759999999996,4.27128,0.87784,3.0991299999999997,0.35356,1.46576,2.19762,0.585,1.20681,0.0,0.8588100000000001,0.0,0.0,0.45508000000000004,0.13085,1.14535,0.0,0.39511,0.02625,7.180510000000001,0.0,0.02053,0.72673,0.43513,0.45443,0.1283,0.0,0.34836999999999996
1784,t2dmeta_long.240,48.11387,13.79481,0.00586,4.0624199999999995,0.38586,0.15235,2.91737,4.25586,1.40634,0.7751600000000001,3.27542,9.57987,0.43396,0.0,0.0,0.12682000000000002,0.0,1.00916,0.22974,0.61748,0.49373999999999996,0.0,0.0,1.2498,0.0,0.46651000000000004,0.03288,0.44911999999999996,0.60419,0.21369000000000002
1785,t2dmeta_long.241,42.67167,2.23904,0.45595,0.93056,2.4512,22.52461,1.89193,3.3132099999999998,1.7446400000000002,2.52413,2.05708,0.24128000000000002,0.37432,0.01475,0.0,0.23911999999999997,2.78001,0.39496,0.00086,0.21613000000000002,0.01965,0.0,0.0,0.0,1.27681,0.0,0.00165,0.26638,0.0,3.3292699999999997
1786,t2dmeta_long.242,24.1955,1.61226,0.0020800000000000003,3.4269300000000005,13.20679,1.7250900000000002,8.95527,1.8829900000000002,3.12154,8.49586,2.28246,0.38282,0.0,0.009340000000000001,1.76899,6.3891,0.0,1.96927,0.0058200000000000005,2.53513,0.62738,2.6059200000000002,0.0,0.0,0.0,0.0,0.3104,2.59267,0.0,5.23086
1787,t2dmeta_long.243,26.7027,2.42517,36.68972,3.19054,0.42988999999999994,0.11079000000000001,2.3393200000000003,6.46673,0.28501,0.6662600000000001,0.009640000000000001,0.18304,0.20836,0.0,0.0,0.0007700000000000001,0.51904,0.1528,0.0,0.33788,0.05559,12.62138,0.0,0.042069999999999996,0.00418,1.3697,0.00517,0.28914,0.0,0.14037
1788,t2dmeta_long.244,35.1564,21.56823,0.0,9.797360000000001,0.38841,2.46335,9.11975,5.75189,2.11829,2.7848599999999997,0.15904000000000001,1.44476,0.34363,0.0,0.0,2.61708,0.0,0.9408200000000001,0.9822299999999999,0.14223,0.29354,0.12763,0.0,0.33873000000000003,0.0,0.0,0.01042,0.7479899999999999,0.0,0.29107
1789,t2dmeta_long.245,55.69924,16.12343,0.0056,5.04546,0.28149,6.944780000000001,3.0240099999999996,0.75776,0.33371999999999996,0.73861,4.1653199999999995,2.0072400000000004,0.01135,0.0,0.0,0.34658,0.0,0.44583,0.0,0.22788000000000003,0.26364,0.0,0.0,0.03058,0.0,0.0,0.01237,0.0,0.21733000000000002,0.7104600000000001
1790,t2dmeta_long.246,42.204209999999996,7.543539999999999,0.03625,11.76736,2.14683,11.99071,2.32738,1.27796,1.37101,1.51347,0.31025,0.007809999999999999,0.22119,0.007520000000000001,0.0,3.2894900000000002,2.6726400000000003,0.91054,4.11393,0.2802,0.10786,0.0,0.0,0.26396,1.46449,0.0,0.0,0.05388,0.0,0.31789
1791,t2dmeta_long.247,39.10106,0.23165999999999998,0.00541,0.36938000000000004,2.21427,22.26569,3.48095,2.7315099999999997,0.5704600000000001,1.4030200000000002,5.9549199999999995,0.26866,0.0,0.0,0.0,3.26694,0.0,0.16309,0.0,0.15125999999999998,0.36469,5.96718,0.0,0.014469999999999998,0.0,0.0,0.0113,0.0045,0.0,2.3778599999999996
1792,t2dmeta_long.248,13.52941,5.3361,1.60154,11.12526,2.07154,40.06706,0.51839,2.2208799999999997,0.08603999999999999,1.78118,0.72115,7.191160000000001,0.24734,0.0,0.0,1.6761700000000002,0.0,1.0596700000000001,0.0,0.25311,0.045919999999999996,0.0,0.0,0.00193,0.0,0.0,0.060489999999999995,0.08371,0.14603,4.6292800000000005
1793,t2dmeta_long.249,38.80997,0.42128000000000004,0.03065,2.1686900000000002,1.02657,1.66805,0.00604,26.14307,0.0005,7.84214,2.5055099999999997,0.19552,0.0,0.0,0.00091,1.56045,0.0,0.10553,0.0,0.04938,0.01377,0.0,0.0,0.0,0.12472000000000001,0.0,0.02232,0.002,2.5817200000000002,0.45456
1794,t2dmeta_long.25,34.76344,17.71236,0.0261,16.88991,0.9055799999999999,5.34007,3.90233,0.80023,6.56205,0.89812,0.16099000000000002,0.16165,0.68109,0.0,0.0,0.013919999999999998,0.15145999999999998,6.4062,0.43833,0.64865,0.21591999999999997,0.0,0.0,0.59022,0.27134,0.0,0.12079000000000001,0.35731,0.0,0.07035
1795,t2dmeta_long.250,51.628859999999996,1.2545600000000001,0.010879999999999999,0.29108,3.25988,6.85865,11.54233,4.04475,0.71249,6.20263,0.31990999999999997,5.5116,0.0,0.0,0.0,1.21363,0.0,0.99797,0.0,0.59748,0.10315999999999999,0.0,0.0,0.00642,0.0193,0.0,0.0659,0.0,0.0,2.82556
1796,t2dmeta_long.251,10.6832,3.31941,58.15616,2.52114,14.57301,1.58986,0.43955,0.41986,4.95585,0.1048,0.08492999999999999,0.8458899999999999,0.28106,0.00413,0.0,0.01456,0.18511,0.40365,0.0,0.10805999999999999,0.03486,0.0,0.0,0.0402,0.31218,0.3699,0.0,0.0,0.0,0.04913
1797,t2dmeta_long.252,23.93518,4.88604,0.014819999999999998,3.05491,0.69365,13.40325,0.0,18.29176,2.44246,6.13216,16.87079,0.00101,0.09977000000000001,0.0,0.0,0.41821,0.0,1.43754,0.69927,0.29765,0.00875,0.00695,0.0,0.00492,1.72315,0.0,0.09944,0.0,0.0,1.71523
1798,t2dmeta_long.253,8.26075,0.05149,0.010409999999999999,10.09655,8.35665,0.0,0.0,0.1976,0.34645,1.3391600000000001,0.76878,8.27165,0.06783,0.0,0.0,0.026010000000000002,0.0,0.017,0.0,0.10271,0.51849,2.8205400000000003,0.0,0.06529,0.0,0.0,0.0,0.007109999999999999,25.79964,0.0
1799,t2dmeta_long.254,22.43037,0.79927,0.0,0.76678,0.86256,7.0773600000000005,1.51791,3.9018,0.030369999999999998,0.18067,4.30312,5.1106300000000005,0.06769,0.0,0.0,1.2621200000000001,0.0,0.15819,6.22965,0.10285,0.01407,0.034730000000000004,0.0,0.0,0.30533000000000005,0.0,0.012830000000000001,0.64498,3.7228,1.2707700000000002
1800,t2dmeta_long.255,8.19166,7.50765,4.34439,17.40304,0.77498,1.33399,3.5502199999999995,2.05762,3.7552199999999996,3.12345,0.6817,0.017580000000000002,1.19712,14.19164,0.0,0.21716,0.01818,3.3305599999999997,0.0,1.3289,2.36424,15.94856,0.0,1.4316,0.30207,0.0,2.3353099999999998,0.55043,0.0,0.02153
1801,t2dmeta_long.256,29.0746,0.0584,0.00468,0.0022199999999999998,0.0,0.11017,1.75105,6.07282,0.00045,10.410110000000001,38.3458,0.0,0.0,0.0,0.0,8.768360000000001,0.0,0.21173000000000003,0.0,0.27365,0.08962,0.0,0.0,0.0052,0.0,0.0,0.14078,0.0,0.22268000000000002,0.0
1802,t2dmeta_long.257,14.165510000000001,22.84657,0.00804,8.1877,12.9338,16.40731,4.595330000000001,0.9486899999999999,0.17711,1.6799400000000002,0.0068200000000000005,0.01031,0.07881,0.00583,0.0,2.36155,0.47911000000000004,1.30288,10.80666,0.012159999999999999,0.031030000000000002,0.0,0.0,0.00081,0.0,0.0,0.15795,0.0,0.0,0.65304
1803,t2dmeta_long.258,47.64216,0.08241,0.0,0.00519,3.8698300000000003,3.5902,0.82476,17.91149,0.00124,4.77956,1.6755,0.17368,0.00922,0.0,0.0,11.08277,0.0027,0.06301,0.0,0.03184,0.02273,0.0016600000000000002,0.0,0.00082,0.42483000000000004,0.43746999999999997,1.7136099999999999,0.54984,0.0,0.8977
1804,t2dmeta_long.259,21.03714,5.8375,0.29479,1.93065,18.49079,8.12927,7.46863,3.01705,0.42555,1.0880299999999998,1.58897,3.01275,1.30277,0.0,0.0,0.59413,1.71735,1.82181,0.0,1.08884,0.08931,0.0028899999999999998,6.85893,0.23066,0.37089,0.0,0.15357,0.4634,1.815,0.9093600000000001
1805,t2dmeta_long.26,0.81387,2.12909,64.76562,2.66573,0.20843000000000003,0.052579999999999995,0.20196,0.0626,0.30838000000000004,0.14075,24.9165,0.0421,0.09174,0.0,0.0,0.10860999999999998,0.0,0.01141,0.0,0.0439,0.005220000000000001,1.33935,0.0,0.025169999999999998,0.0,0.024319999999999998,0.0,0.08992,0.0,0.00095
1806,t2dmeta_long.260,39.20928,14.39359,0.0,4.86196,0.5000100000000001,2.1025,1.18485,1.84633,8.47942,2.17423,16.19514,0.17004,0.0,0.0,0.0,1.02706,0.0,0.16562000000000002,0.0,0.3955,0.48428000000000004,0.0,0.0,2.4071599999999997,0.46533,0.0,0.05919,0.02891,0.0,0.18229
1807,t2dmeta_long.261,50.3268,1.05764,0.01496,9.264669999999999,1.0785,3.64526,3.59809,4.55443,4.65785,1.16619,0.3422,3.86044,0.55304,0.0,0.0,1.59575,0.0,0.83191,0.06899,0.29136999999999996,0.17407,7.41201,0.0,0.05902,0.01781,0.0,0.0021,0.6252300000000001,0.0040100000000000005,0.71849
1808,t2dmeta_long.262,55.73729,1.7639200000000002,0.023719999999999998,1.53605,0.8736,8.494580000000001,0.13246,8.513010000000001,2.69759,0.5746899999999999,7.9703,0.24946,0.21835,0.0,0.0,1.53169,0.0,1.62277,0.0903,0.23188000000000003,0.00998,2.3226,0.0,0.0,0.55125,0.0,0.0302,0.0,0.0,0.9287799999999999
1809,t2dmeta_long.263,35.66337,0.75817,8.195789999999999,4.84323,0.07972,0.5934699999999999,17.63319,1.18156,17.0566,1.56251,1.5242799999999999,0.61874,2.26443,0.0,0.0,0.81662,0.0,1.0851899999999999,0.0,0.24051,0.051210000000000006,0.0,0.0,0.13549,0.0,1.3129,0.016919999999999998,0.21439,0.0,0.02222
1810,t2dmeta_long.264,25.18743,3.4685099999999998,13.84772,3.27265,1.7875400000000001,12.02288,2.37101,5.51473,5.6801,0.9042600000000001,8.38444,0.0,0.34294,1.02275,0.0,0.024640000000000002,2.34534,0.07153,0.0,0.37809,0.14478,0.0,7.09519,0.00033,1.18662,0.0,1.3849,0.08891,0.0,0.20670999999999998
1811,t2dmeta_long.265,53.13783000000001,0.03453,0.0,0.0,0.86718,0.0004,0.0,15.43319,0.0,3.9724800000000005,0.24714,0.0,0.0,0.0,0.0,22.74952,0.0,1.1720700000000002,0.0,0.010029999999999999,0.05296,0.0,0.0,0.0,0.0,0.0,0.21631999999999998,0.0,0.0,0.0
1812,t2dmeta_long.266,23.73744,3.19618,1.7346,4.86862,4.7602,8.35709,0.24836999999999998,5.10939,0.3015,14.479679999999998,0.05636,10.43253,1.09338,0.0,0.0,1.10369,2.38634,2.7936900000000002,0.0,1.67258,0.01874,0.0,0.0,0.0067,0.9313299999999999,0.0,0.33653,0.62285,0.0,0.30963
1813,t2dmeta_long.267,19.15909,9.82612,0.66814,18.0247,3.5194900000000002,1.9966599999999999,7.07684,4.79066,2.8814,4.3321,0.33626,0.00037,0.79428,0.01047,0.0,8.518289999999999,0.74848,1.39571,0.27234,1.01801,0.15079,0.0,0.0,0.0025,0.21945,2.22812,0.62215,0.24946999999999997,0.008870000000000001,0.41571
1814,t2dmeta_long.268,1.87945,2.76525,55.955859999999994,9.96469,0.29448,0.009340000000000001,0.0,0.013359999999999999,0.8402,0.7845,0.013319999999999999,13.10547,0.24406,0.0,0.0,0.00139,0.0,0.184,0.0,0.35674,0.16389,0.81312,5.12919,0.09458,0.0,0.0,2.18305,0.6360600000000001,2.64068,0.00725
1815,t2dmeta_long.269,15.60711,0.14458,0.0,1.79098,0.03999,0.07211000000000001,0.44721000000000005,2.71707,0.0017100000000000001,11.76108,1.62058,5.456869999999999,0.33760999999999997,0.0,0.0,46.008179999999996,0.0,2.88528,0.0,0.00473,0.37695,1.07356,0.8750899999999999,0.06364,0.0,0.0,0.40708,0.0,0.1786,0.10165
1816,t2dmeta_long.27,1.38137,5.94905,40.08625,14.105979999999999,0.32978,0.22513000000000002,4.1718,0.22271999999999997,1.41783,4.819459999999999,11.779000000000002,0.014509999999999999,0.4561,0.0,0.0,0.23342,0.00374,1.6576099999999998,0.0,1.27088,0.12423,0.0,0.0,0.14012,0.06564,0.09041,0.86144,0.27788,0.11613,0.08603999999999999
1817,t2dmeta_long.270,52.49613000000001,2.66837,0.01235,1.59693,0.38572,0.46302,6.10674,3.35681,0.39860999999999996,0.2742,4.4793,9.54577,0.14495,0.0,0.24597,0.14540999999999998,0.0,0.48532,0.00201,0.21604,0.5021899999999999,0.0,0.0,6.26189,0.0,0.0,0.10769000000000001,0.0,1.23961,0.10942
1818,t2dmeta_long.271,66.22514,0.03151,0.34106,0.00281,1.9589,0.82239,0.00277,8.44904,0.00238,1.8701900000000002,0.02094,0.18031,0.0,0.0,0.0,9.85369,0.0,0.9778,0.0,0.08472,0.06422,0.0,2.8186299999999997,0.00735,0.8619,0.0,2.00673,0.0,0.0,2.06925
1819,t2dmeta_long.272,40.90197,2.9342599999999996,0.0,1.1940600000000001,1.35456,1.66891,14.480360000000001,4.23367,1.39273,5.84316,12.4648,1.3174,0.75365,0.00457,0.14090999999999998,2.04333,0.0,1.53809,0.00281,0.53089,0.32791,0.0,0.0,0.003,0.0,0.0,0.14718,0.00403,0.0,1.92157
1820,t2dmeta_long.273,27.269370000000002,0.27313000000000004,0.02972,0.00183,5.69816,21.33442,2.4005099999999997,1.13268,0.10240999999999999,5.6165199999999995,4.04748,8.89533,0.02275,0.0,0.0,1.22892,0.0,0.90575,0.0,0.27443,0.0,0.03362,0.0,0.0,0.37969,0.0,0.0533,3.6394800000000003,0.0,0.69694
1821,t2dmeta_long.274,15.32896,0.0041,0.01629,0.07537,7.75696,2.6059,0.0,0.0,0.00847,0.49399,6.1964,23.398529999999997,0.0,0.0,0.0,1.36504,0.0,0.42762,0.0008900000000000001,0.02283,4.68936,0.0,0.0,0.44461999999999996,0.0,0.0,1.52359,3.70245,23.56083,0.39957
1822,t2dmeta_long.275,50.29672,9.49872,0.07897,9.65093,0.674,10.39074,1.8736599999999999,3.9302900000000003,4.25685,0.76008,0.6320399999999999,0.13392,0.018690000000000002,0.01208,0.0,0.41685,2.08192,0.24067,0.0,0.13712,0.051989999999999995,0.16765,0.0,0.12415,0.8322700000000001,0.0,0.022940000000000002,0.09598999999999999,0.0,0.12345999999999999
1823,t2dmeta_long.276,42.45142,15.76053,0.01658,9.471219999999999,1.2849,2.0108599999999996,10.28272,0.62692,7.652839999999999,2.3052200000000003,0.24779,0.0,0.8788100000000001,0.00704,0.0,0.00465,0.13414,1.1841899999999999,0.0008,1.4013200000000001,0.08161,0.33513000000000004,0.0,0.00974,0.7033699999999999,0.0,0.0004,0.0,0.0,0.02692
1824,t2dmeta_long.277,15.0075,3.76042,0.22414,2.9025,10.08891,7.9732899999999995,0.26356999999999997,2.90181,0.46043999999999996,6.83455,14.87526,0.43968999999999997,1.5473700000000001,0.0,0.010329999999999999,3.3208300000000004,0.0,0.22787,5.27435,3.37795,0.58024,0.00645,0.0,0.0,0.13854,0.0038299999999999996,11.21172,1.03093,0.0,0.38821
1825,t2dmeta_long.278,1.5204600000000001,1.8126400000000003,46.946020000000004,8.69468,3.12439,0.5442899999999999,5.36816,1.2137,2.06291,1.87798,0.48431,12.7751,0.3658,0.0,0.0,4.83636,0.0,0.09523999999999999,0.0,0.48991,0.23323000000000002,0.60344,0.0,1.18175,0.38386,0.45635,0.70434,0.45027,0.07232999999999999,0.06314
1826,t2dmeta_long.279,10.39338,3.00011,46.791959999999996,3.83667,1.43659,6.054119999999999,0.4566,2.63773,3.1951400000000003,1.54724,0.061779999999999995,0.38025,0.7239899999999999,0.0,0.0,0.45085,1.6427,0.55816,0.0,0.23651,0.12264000000000001,4.5457,5.84274,0.009890000000000001,0.6575300000000001,0.0,0.86334,1.33998,0.0,0.48055
1827,t2dmeta_long.28,15.994679999999999,8.02529,0.034339999999999996,24.79404,0.20047,0.21375,0.0,0.42868,23.58243,5.07199,0.98059,6.1849300000000005,1.40416,0.0,0.0,0.07551000000000001,0.0,1.19753,0.0,1.8752799999999998,0.2218,0.0,0.0,1.40277,0.0,0.02928,0.02635,0.59007,0.0,0.0
1828,t2dmeta_long.280,43.5404,0.78432,2.75421,5.60637,2.4367900000000002,4.74262,3.10264,4.47199,0.09178,0.78863,0.9608899999999999,3.96769,0.43036,0.0,0.0,1.72511,0.0,0.08061,0.00026000000000000003,0.78291,0.87572,0.08635,0.0,0.016280000000000003,2.69882,0.0,0.52341,0.53908,0.5874,1.518
1829,t2dmeta_long.281,27.018009999999997,0.60822,0.29725,2.23443,1.6553,11.94839,1.3574700000000002,5.23948,1.29921,2.9483,8.29476,2.12528,0.33766999999999997,0.00587,0.0,12.92031,0.03386,0.53527,0.9613,0.15409,0.04517,0.25677,0.0,0.0,2.93404,0.04464,0.20353,1.7388099999999997,0.29083000000000003,0.20779
1830,t2dmeta_long.282,5.38335,0.0022199999999999998,0.0,27.577370000000002,0.18558,0.17264000000000002,0.0,0.0,0.0027600000000000003,0.54468,0.05776,0.19817,0.53977,0.0,0.0,56.81946,0.03947,0.08152000000000001,0.0,0.0,0.10015,0.0,0.0,0.029089999999999998,0.0,0.0,1.5163,0.00425,0.0,0.13164
1831,t2dmeta_long.283,0.31388,0.0,0.34137,0.0,0.0,0.0057799999999999995,26.678179999999998,0.007509999999999999,0.00022999999999999998,1.05134,44.49603,0.5621,0.0,0.0,0.00207,2.8051,0.0,0.17489000000000002,0.0,0.006670000000000001,0.049030000000000004,0.05287000000000001,0.0,7.1527199999999995,0.0,0.0,1.35046,0.0,0.0,0.00091
1832,t2dmeta_long.284,20.32461,2.06304,0.0081,2.1549099999999997,1.36941,0.86705,0.0,10.423630000000001,0.00135,13.874220000000001,20.73564,8.69604,0.0,0.0,0.0,2.81947,0.0,5.064430000000001,0.0,1.36741,0.3117,0.0,0.0,2.65194,0.06987,0.39183,0.01925,2.81058,0.0,0.02018
1833,t2dmeta_long.285,19.2798,0.08659,0.06708,1.21049,1.0368700000000002,13.992189999999999,14.31375,4.5193900000000005,3.6228800000000003,0.12308,0.09648,16.69332,0.0,0.0,0.0,1.1079700000000001,0.0,0.22880999999999999,0.0,0.0016,1.63163,0.0,0.0,0.029910000000000003,0.0,0.0,0.04713,0.2011,7.121980000000001,0.0
1834,t2dmeta_long.286,19.11555,8.1131,18.02685,8.76005,2.96633,7.24998,1.89762,7.6057,5.387919999999999,1.14052,0.13063,0.00257,0.46958999999999995,0.0,0.0,0.1719,1.68383,0.8099,0.00576,1.86542,0.10873,0.01278,7.26262,0.0013599999999999999,1.08379,0.0,0.72259,0.36667,0.0,1.7668400000000002
1835,t2dmeta_long.287,4.48789,12.42798,48.593309999999995,4.76435,0.27119,1.34,1.3130899999999999,0.28623000000000004,2.0908900000000004,0.39974,0.11762,0.21525,5.9221900000000005,0.0,0.00454,0.17909,0.13185,1.17854,0.0,0.12522,3.0566400000000002,0.9474899999999999,0.0,4.01985,0.15850999999999998,0.0,0.49104,0.04916,0.0,0.021759999999999998
1836,t2dmeta_long.288,56.73209,1.74825,0.013319999999999999,5.54972,0.8597,17.625020000000003,4.6203199999999995,1.1473,0.5030100000000001,1.1375,0.05691,0.048510000000000005,0.01696,0.0,0.0,0.22904000000000002,0.0,3.4555,0.0012,0.22637,0.06239,0.0,0.0,0.07921,2.56249,0.0,0.0,0.0787,0.0035,0.35544000000000003
1837,t2dmeta_long.289,51.40157,1.5382799999999999,0.0,9.25853,0.42283999999999994,6.46269,8.61319,2.07749,8.48846,2.0746900000000004,0.20976,1.96396,0.0,0.0,0.0,2.17021,0.0,0.54076,0.00093,0.91301,0.24249,0.0,0.0,0.02349,0.72238,0.0,0.0016300000000000002,0.38423,0.0,0.1126
1838,t2dmeta_long.29,2.71873,4.24748,79.24750999999999,2.6360099999999997,0.08491,0.35754,0.55711,0.23484000000000002,0.65367,0.22003000000000003,0.28081999999999996,0.0,0.20444,0.0,0.0,0.94884,0.0,0.00933,0.0,0.13635,0.0,2.02624,3.67596,0.027039999999999998,0.15767,0.0,0.0,0.2236,0.0,0.08425
1839,t2dmeta_long.3,60.25095,0.35072,0.0028399999999999996,12.65846,0.5811,1.46329,6.7299,6.39035,1.07961,1.21145,0.007540000000000001,0.03583,0.0,0.0,0.0,0.21855,0.0,0.07453,0.0,0.23822,0.32545999999999997,2.94041,0.0,0.27279000000000003,0.0,0.0,0.0,0.19988,0.0,0.44903000000000004
1840,t2dmeta_long.30,1.25384,13.88245,37.19792,15.84249,3.24357,0.03802,0.80855,0.02955,10.54443,2.08993,0.70008,7.532039999999999,0.04455,0.00592,0.0,0.11144000000000001,0.0,0.31133,0.0,0.49993000000000004,0.40958,0.0,0.0,0.22065,0.0059700000000000005,0.07343999999999999,0.0,0.0,0.26709,0.02194
1841,t2dmeta_long.31,58.93319,2.33206,0.0022,2.6394900000000003,3.60808,17.29469,1.0237399999999999,1.4749,0.32145,0.47766000000000003,0.09967000000000001,0.0,0.20322,0.0,0.0,0.02673,0.35338,0.1835,1.02454,0.21958000000000003,0.07101,0.00078,0.0038799999999999998,0.0,2.1856,1.25701,0.0,0.14296,0.0,0.11852
1842,t2dmeta_long.32,35.144090000000006,8.67,0.0,4.51767,0.61971,21.3809,0.19304000000000002,3.27949,5.33577,0.40662,0.048960000000000004,0.26671,0.32645,0.0,0.0,0.17704,1.16539,0.15952,0.01515,0.1641,0.00075,3.53409,0.0,0.0,1.76935,9.484810000000001,0.0,0.1161,0.0,0.3109
1843,t2dmeta_long.33,58.92156,11.346689999999999,0.04068,3.8908,0.7578199999999999,10.946760000000001,0.64423,3.31355,2.96074,0.33649,0.20392000000000002,0.0057,0.57471,0.0,0.0,0.3297,0.47463,0.31934,0.0159,0.0704,0.036469999999999995,0.0,0.0,0.10184,1.48642,0.0,0.00072,0.05409,0.0,0.16477
1844,t2dmeta_long.34,7.179989999999999,0.39276,25.10218,10.0972,0.66264,2.15532,1.63655,0.50115,0.55211,1.6284,0.11503,2.7170099999999997,0.37526,0.00579,23.961029999999997,0.52251,0.0,0.23198000000000002,0.0,0.0213,0.02504,0.0,0.0,0.0,0.13318,0.23306999999999997,0.30373,2.99693,1.12628,0.16154000000000002
1845,t2dmeta_long.35,48.233090000000004,11.030289999999999,0.01731,6.6375,0.81512,5.42671,4.31001,0.93801,10.79668,1.2201600000000001,0.46843999999999997,0.01877,0.42028999999999994,0.0,0.0,0.3277,0.0,0.74128,2.0582599999999998,0.15584,0.12552,1.8647900000000002,0.0,0.46931999999999996,0.5009899999999999,0.0,0.0006799999999999999,0.35468,0.0,0.27141
1846,t2dmeta_long.36,7.2039,0.41326999999999997,79.39591999999999,2.54003,0.26172,2.79442,0.93155,0.30935,0.46313000000000004,0.75827,0.13147999999999999,0.20496,0.09276000000000001,0.0,0.0,0.0017,0.48978999999999995,0.07266,0.0,0.2199,0.05749,0.0,0.0,0.17113,0.21156,0.0,0.0,0.32855999999999996,0.46606000000000003,0.05662999999999999
1847,t2dmeta_long.37,56.49641,5.82541,0.01168,7.349069999999999,1.1133600000000001,0.78815,2.21389,1.68755,2.05131,2.93304,1.06781,8.573269999999999,0.46936000000000005,0.0,0.0,0.16591,0.06539,0.52566,0.0,1.1392,0.16847,0.0,0.0,0.06617,0.02255,0.81609,0.63298,1.26309,0.0,0.022269999999999998
1848,t2dmeta_long.38,38.24214,0.25061,0.038380000000000004,0.61292,0.8560399999999999,0.0,0.85057,15.30494,0.00266,2.4700599999999997,15.8159,2.09251,0.0,0.0,0.0,2.3087299999999997,0.0,0.6843100000000001,0.0,0.40196,0.14486,1.97652,0.0,0.02251,0.01941,0.0,0.29724,1.21193,0.0,1.07524
1849,t2dmeta_long.39,7.59243,0.9997299999999999,0.017519999999999997,17.11348,0.8478100000000001,4.45792,1.36477,5.29835,1.15535,0.7569,0.60505,11.28656,2.9871,0.0,0.0,0.02745,0.99669,0.65909,0.03973,1.2092,16.7523,19.930999999999997,0.0,0.8982399999999999,0.12969,0.0,0.0,0.00969,0.031760000000000004,0.24793
1850,t2dmeta_long.4,23.5985,6.634239999999999,14.65285,4.906969999999999,1.4640799999999998,9.51719,2.2759,1.35985,2.86689,2.8359400000000003,0.8779399999999999,0.12154000000000001,0.40704,0.02521,9.249,0.5727899999999999,0.06782,1.2565,2.8555599999999997,1.00271,0.052610000000000004,2.74003,0.0,0.01155,1.43042,0.0,2.42254,1.02636,0.0,0.7398
